time(micros),mv,led,gain,mvfiltered,mvestimated
18553920,2913,150,123692.800000000,2905,2903
18559584,2903,150,123730.560000000,2903,2903
18565256,2898,150,123768.373333333,2905,2903
18570928,2903,150,123806.186666667,2906,2903
18576600,2903,150,123844,2904,2903
18582264,2903,150,123881.760000000,2902,2903
18587936,2873,150,123919.573333333,2896,2903
18593608,2888,150,123957.386666667,2894,2903
18599280,2913,150,123995.200000000,2896,2903
18604944,2913,150,124032.960000000,2898,2903
18610616,2903,150,124070.773333333,2898,2903
18616288,2888,150,124108.586666667,2901,2903
18621960,2903,150,124146.400000000,2904,2903
18627636,2913,150,124184.240000000,2904,2903
18633304,2908,150,124222.026666667,2903,2903
18638976,2888,150,124259.840000000,2900,2903
18644640,2903,150,124297.600000000,2903,2903
18650312,2922,150,124335.413333333,2906.80000000000,2903
18655984,2908,150,124373.226666667,2905.80000000000,2903
18661656,2903,150,124411.040000000,2904.80000000000,2903
18667328,2893,150,124448.853333333,2905.80000000000,2903
18673000,2903,150,124486.666666667,2905.80000000000,2903
18678664,2908,150,124524.426666667,2903,2903
18684336,2922,150,124562.240000000,2905.80000000000,2903
18690008,2888,150,124600.053333333,2902.80000000000,2903
18695680,2888,150,124637.866666667,2901.80000000000,2903
18701352,2917,150,124675.680000000,2904.60000000000,2903
18707016,2908,150,124713.440000000,2904.60000000000,2903
18712688,2908,150,124751.253333333,2901.80000000000,2903
18718352,2888,150,124789.013333333,2901.80000000000,2903
18724024,2913,150,124826.826666667,2906.80000000000,2903
18729688,2913,150,124864.586666667,2906,2903
18735360,2908,150,124902.400000000,2906,2903
18741024,2888,150,124940.160000000,2902,2903
18746696,2893,150,124977.973333333,2903,2903
18752368,2922,150,125015.786666667,2904.80000000000,2903
18758040,2913,150,125053.600000000,2904.80000000000,2903
18763704,2913,150,125091.360000000,2905.80000000000,2903
18769376,2888,150,125129.173333333,2905.80000000000,2903
18775044,2898,150,125166.960000000,2906.80000000000,2903
18780712,2913,150,125204.746666667,2905,2903
18786384,2908,150,125242.560000000,2904,2903
18792048,2913,150,125280.320000000,2904,2903
18797720,2893,150,125318.133333333,2905,2903
18803392,2922,150,125355.946666667,2909.80000000000,2903
18809064,2908,150,125393.760000000,2908.80000000000,2903
18814736,2908,150,125431.573333333,2908.80000000000,2903
18820408,2893,150,125469.386666667,2904.80000000000,2903
18826080,2898,150,125507.200000000,2905.80000000000,2903
18831752,2927,150,125545.013333333,2906.80000000000,2903
18837424,2908,150,125582.826666667,2906.80000000000,2903
18843096,2903,150,125620.640000000,2905.80000000000,2903
18848776,2893,150,125658.506666667,2905.80000000000,2903
18854440,2903,150,125696.266666667,2906.80000000000,2903
18860112,2913,150,125734.080000000,2904,2903
18865776,2908,150,125771.840000000,2904,2903
18871448,2898,150,125809.653333333,2903,2903
18877112,2893,150,125847.413333333,2903,2903
18882784,2917,150,125885.226666667,2905.80000000000,2903
18888456,2908,150,125923.040000000,2904.80000000000,2903
18894128,2903,150,125960.853333333,2903.80000000000,2903
18899800,2893,150,125998.666666667,2902.80000000000,2903
18905472,2908,150,126036.480000000,2905.80000000000,2903
18911136,2917,150,126074.240000000,2905.80000000000,2903
18916808,2908,150,126112.053333333,2905.80000000000,2903
18922472,2888,150,126149.813333333,2902.80000000000,2903
18928144,2898,150,126187.626666667,2903.80000000000,2903
18933816,2917,150,126225.440000000,2905.60000000000,2903
18939488,2908,150,126263.253333333,2903.80000000000,2903
18945160,2903,150,126301.066666667,2902.80000000000,2903
18950832,2898,150,126338.880000000,2904.80000000000,2903
18956504,2903,150,126376.693333333,2905.80000000000,2903
18962176,2913,150,126414.506666667,2905,2903
18967848,2913,150,126452.320000000,2906,2903
18973512,2888,150,126490.080000000,2903,2903
18979184,2893,150,126527.893333333,2902,2903
18984856,2927,150,126565.706666667,2906.80000000000,2903
18990528,2913,150,126603.520000000,2906.80000000000,2903
18996192,2903,150,126641.280000000,2904.80000000000,2903
19001864,2893,150,126679.093333333,2905.80000000000,2903
19007544,2903,150,126716.960000000,2907.80000000000,2903
19013208,2913,150,126754.720000000,2905,2903
19018880,2913,150,126792.533333333,2905,2903
19024544,2898,150,126830.293333333,2904,2903
19030216,2898,150,126868.106666667,2905,2903
19035888,2913,150,126905.920000000,2907,2903
19041560,2908,150,126943.733333333,2906,2903
19047232,2908,150,126981.546666667,2905,2903
19052904,2898,150,127019.360000000,2905,2903
19058576,2898,150,127057.173333333,2905,2903
19064248,2927,150,127094.986666667,2907.80000000000,2903
19069920,2913,150,127132.800000000,2908.80000000000,2903
19075592,2893,150,127170.613333333,2905.80000000000,2903
19081272,2893,150,127208.480000000,2904.80000000000,2903
19086936,2917,150,127246.240000000,2908.60000000000,2903
19092608,2913,150,127284.053333333,2905.80000000000,2903
19098272,2903,150,127321.813333333,2903.80000000000,2903
19103944,2903,150,127359.626666667,2905.80000000000,2903
19109616,2898,150,127397.440000000,2906.80000000000,2903
19115288,2913,150,127435.253333333,2906,2903
19120952,2913,150,127473.013333333,2906,2903
19126624,2898,150,127510.826666667,2905,2903
19132296,2903,150,127548.640000000,2905,2903
19137968,2913,150,127586.453333333,2908,2903
19143632,2922,150,127624.213333333,2909.80000000000,2903
19149304,2903,150,127662.026666667,2907.80000000000,2903
19154980,2888,150,127699.866666667,2905.80000000000,2903
19160648,2898,150,127737.653333333,2904.80000000000,2903
19166320,2917,150,127775.466666667,2905.60000000000,2903
19171984,2922,150,127813.226666667,2905.60000000000,2903
19177656,2898,150,127851.040000000,2904.60000000000,2903
19183328,2903,150,127888.853333333,2907.60000000000,2903
19189000,2908,150,127926.666666667,2909.60000000000,2903
19194672,2908,150,127964.480000000,2907.80000000000,2903
19200344,2903,150,128002.293333333,2904,2903
19206016,2888,150,128040.106666667,2902,2903
19211688,2903,150,128077.920000000,2902,2903
19217360,2913,150,128115.733333333,2903,2903
19223032,2913,150,128153.546666667,2904,2903
19228704,2903,150,128191.360000000,2904,2903
19234368,2888,150,128229.120000000,2904,2903
19240040,2908,150,128266.933333333,2905,2903
19245704,2913,150,128304.693333333,2905,2903
19251376,2913,150,128342.506666667,2905,2903
19257040,2888,150,128380.266666667,2902,2903
19262712,2893,150,128418.080000000,2903,2903
19268376,2913,150,128455.840000000,2904,2903
19274048,2908,150,128493.653333333,2903,2903
19279712,2898,150,128531.413333333,2900,2903
19285384,2893,150,128569.226666667,2901,2903
19291056,2908,150,128607.040000000,2904,2903
19296728,2908,150,128644.853333333,2903,2903
19302392,2908,150,128682.613333333,2903,2903
19308064,2888,150,128720.426666667,2901,2903
19313736,2893,150,128758.240000000,2901,2903
19319408,2917,150,128796.053333333,2902.80000000000,2903
19325080,2913,150,128833.866666667,2903.80000000000,2903
19330744,2903,150,128871.626666667,2902.80000000000,2903
19336416,2888,150,128909.440000000,2902.80000000000,2903
19342080,2898,150,128947.200000000,2903.80000000000,2903
19347752,2917,150,128985.013333333,2903.80000000000,2903
19353424,2913,150,129022.826666667,2903.80000000000,2903
19359096,2888,150,129060.640000000,2900.80000000000,2903
19364760,2898,150,129098.400000000,2902.80000000000,2903
19370432,2922,150,129136.213333333,2907.60000000000,2903
19376104,2903,150,129174.026666667,2904.80000000000,2903
19381776,2903,150,129211.840000000,2902.80000000000,2903
19387448,2893,150,129249.653333333,2903.80000000000,2903
19393120,2903,150,129287.466666667,2904.80000000000,2903
19398792,2908,150,129325.280000000,2902,2903
19404456,2917,150,129363.040000000,2904.80000000000,2903
19410128,2888,150,129400.853333333,2901.80000000000,2903
19415792,2893,150,129438.613333333,2901.80000000000,2903
19421464,2917,150,129476.426666667,2904.60000000000,2903
19427136,2908,150,129514.240000000,2904.60000000000,2903
19432808,2908,150,129552.053333333,2902.80000000000,2903
19438472,2888,150,129589.813333333,2902.80000000000,2903
19444144,2913,150,129627.626666667,2906.80000000000,2903
19449808,2913,150,129665.386666667,2906,2903
19455480,2908,150,129703.200000000,2906,2903
19461148,2888,150,129740.986666667,2902,2903
19466816,2898,150,129778.773333333,2904,2903
19472488,2917,150,129816.586666667,2904.80000000000,2903
19478160,2908,150,129854.400000000,2903.80000000000,2903
19483832,2917,150,129892.213333333,2905.60000000000,2903
19489504,2893,150,129930.026666667,2906.60000000000,2903
19495176,2898,150,129967.840000000,2906.60000000000,2903
19500848,2913,150,130005.653333333,2905.80000000000,2903
19506520,2908,150,130043.466666667,2905.80000000000,2903
19512184,2903,150,130081.226666667,2903,2903
19517856,2893,150,130119.040000000,2903,2903
19523528,2927,150,130156.853333333,2908.80000000000,2903
19529200,2908,150,130194.666666667,2907.80000000000,2903
19534868,2908,150,130232.453333333,2907.80000000000,2903
19540536,2888,150,130270.240000000,2904.80000000000,2903
19546208,2898,150,130308.053333333,2905.80000000000,2903
19551880,2927,150,130345.866666667,2905.80000000000,2903
19557552,2908,150,130383.680000000,2905.80000000000,2903
19563216,2903,150,130421.440000000,2904.80000000000,2903
19568888,2893,150,130459.253333333,2905.80000000000,2903
19574552,2903,150,130497.013333333,2906.80000000000,2903
19580224,2913,150,130534.826666667,2904,2903
19585888,2908,150,130572.586666667,2904,2903
19591560,2898,150,130610.400000000,2903,2903
19597224,2893,150,130648.160000000,2903,2903
19602896,2917,150,130685.973333333,2905.80000000000,2903
19608568,2908,150,130723.786666667,2904.80000000000,2903
19614240,2903,150,130761.600000000,2903.80000000000,2903
19619912,2893,150,130799.413333333,2902.80000000000,2903
19625584,2908,150,130837.226666667,2905.80000000000,2903
19631256,2917,150,130875.040000000,2905.80000000000,2903
19636928,2903,150,130912.853333333,2904.80000000000,2903
19642600,2883,150,130950.666666667,2900.80000000000,2903
19648272,2893,150,130988.480000000,2900.80000000000,2903
19653944,2917,150,131026.293333333,2902.60000000000,2903
19659616,2908,150,131064.106666667,2900.80000000000,2903
19665288,2903,150,131101.920000000,2900.80000000000,2903
19670960,2898,150,131139.733333333,2903.80000000000,2903
19676632,2898,150,131177.546666667,2904.80000000000,2903
19682308,2913,150,131215.386666667,2904,2903
19687976,2913,150,131253.173333333,2905,2903
19693648,2888,150,131290.986666667,2902,2903
19699312,2893,150,131328.746666667,2901,2903
19704984,2917,150,131366.560000000,2904.80000000000,2903
19710656,2908,150,131404.373333333,2903.80000000000,2903
19716328,2898,150,131442.186666667,2900.80000000000,2903
19721992,2893,150,131479.946666667,2901.80000000000,2903
19727664,2903,150,131517.760000000,2903.80000000000,2903
19733336,2913,150,131555.573333333,2903,2903
19739008,2903,150,131593.386666667,2902,2903
19744680,2888,150,131631.200000000,2900,2903
19750352,2893,150,131669.013333333,2900,2903
19756016,2917,150,131706.773333333,2902.80000000000,2903
19761688,2908,150,131744.586666667,2901.80000000000,2903
19767360,2903,150,131782.400000000,2901.80000000000,2903
19773032,2888,150,131820.213333333,2901.80000000000,2903
19778704,2893,150,131858.026666667,2901.80000000000,2903
19784376,2922,150,131895.840000000,2902.80000000000,2903
19790048,2908,150,131933.653333333,2902.80000000000,2903
19795712,2893,150,131971.413333333,2900.80000000000,2903
19801384,2893,150,132009.226666667,2901.80000000000,2903
19807056,2917,150,132047.040000000,2906.60000000000,2903
19812728,2913,150,132084.853333333,2904.80000000000,2903
19818392,2903,150,132122.613333333,2903.80000000000,2903
19824064,2903,150,132160.426666667,2905.80000000000,2903
19829736,2898,150,132198.240000000,2906.80000000000,2903
19835408,2913,150,132236.053333333,2906,2903
19841080,2908,150,132273.866666667,2905,2903
19846744,2898,150,132311.626666667,2904,2903
19852416,2898,150,132349.440000000,2903,2903
19858088,2917,150,132387.253333333,2906.80000000000,2903
19863760,2922,150,132425.066666667,2908.60000000000,2903
19869432,2908,150,132462.880000000,2908.60000000000,2903
19875104,2883,150,132500.693333333,2905.60000000000,2903
19880776,2898,150,132538.506666667,2905.60000000000,2903
19886448,2917,150,132576.320000000,2905.60000000000,2903
19892120,2917,150,132614.133333333,2904.60000000000,2903
19897792,2898,150,132651.946666667,2902.60000000000,2903
19903464,2898,150,132689.760000000,2905.60000000000,2903
19909136,2903,150,132727.573333333,2906.60000000000,2903
19914808,2913,150,132765.386666667,2905.80000000000,2903
19920472,2913,150,132803.146666667,2905,2903
19926144,2888,150,132840.960000000,2903,2903
19931808,2903,150,132878.720000000,2904,2903
19937480,2913,150,132916.533333333,2906,2903
19943144,2913,150,132954.293333333,2906,2903
19948816,2903,150,132992.106666667,2904,2903
19954488,2888,150,133029.920000000,2904,2903
19960160,2903,150,133067.733333333,2904,2903
19965832,2913,150,133105.546666667,2904,2903
19971504,2913,150,133143.360000000,2904,2903
19977168,2883,150,133181.120000000,2900,2903
19982840,2903,150,133218.933333333,2903,2903
19988520,2917,150,133256.800000000,2905.80000000000,2903
19994184,2908,150,133294.560000000,2904.80000000000,2903
19999856,2903,150,133332.373333333,2902.80000000000,2903
20005528,2893,150,133370.186666667,2904.80000000000,2903
20011200,2903,150,133408,2904.80000000000,2903
20016864,2908,150,133445.760000000,2903,2903
20022536,2913,150,133483.573333333,2904,2903
20028200,2888,150,133521.333333333,2901,2903
20033872,2893,150,133559.146666667,2901,2903
20039544,2917,150,133596.960000000,2903.80000000000,2903
20045216,2917,150,133634.773333333,2905.60000000000,2903
20050888,2903,150,133672.586666667,2903.60000000000,2903
20056560,2893,150,133710.400000000,2904.60000000000,2903
20062236,2898,150,133748.240000000,2905.60000000000,2903
20067904,2913,150,133786.026666667,2904.80000000000,2903
20073576,2908,150,133823.840000000,2903,2903
20079240,2893,150,133861.600000000,2901,2903
20084912,2898,150,133899.413333333,2902,2903
20090584,2917,150,133937.226666667,2905.80000000000,2903
20096256,2908,150,133975.040000000,2904.80000000000,2903
20101920,2903,150,134012.800000000,2903.80000000000,2903
20107592,2888,150,134050.613333333,2902.80000000000,2903
20113256,2898,150,134088.373333333,2902.80000000000,2903
20118928,2917,150,134126.186666667,2902.80000000000,2903
20124592,2917,150,134163.946666667,2904.60000000000,2903
20130264,2888,150,134201.760000000,2901.60000000000,2903
20135928,2893,150,134239.520000000,2902.60000000000,2903
20141600,2913,150,134277.333333333,2905.60000000000,2903
20147272,2913,150,134315.146666667,2904.80000000000,2903
20152936,2908,150,134352.906666667,2903,2903
20158608,2888,150,134390.720000000,2903,2903
20164272,2908,150,134428.480000000,2906,2903
20169944,2917,150,134466.293333333,2906.80000000000,2903
20175608,2903,150,134504.053333333,2904.80000000000,2903
20181280,2898,150,134541.866666667,2902.80000000000,2903
20186952,2898,150,134579.680000000,2904.80000000000,2903
20192624,2922,150,134617.493333333,2907.60000000000,2903
20198296,2913,150,134655.306666667,2906.80000000000,2903
20203968,2917,150,134693.120000000,2909.60000000000,2903
20209640,2888,150,134730.933333333,2907.60000000000,2903
20215312,2893,150,134768.746666667,2906.60000000000,2903
20220984,2917,150,134806.560000000,2905.60000000000,2903
20226656,2913,150,134844.373333333,2905.60000000000,2903
20232328,2908,150,134882.186666667,2903.80000000000,2903
20237992,2893,150,134919.946666667,2904.80000000000,2903
20243664,2927,150,134957.760000000,2911.60000000000,2903
20249328,2913,150,134995.520000000,2910.80000000000,2903
20255000,2903,150,135033.333333333,2908.80000000000,2903
20260672,2888,150,135071.146666667,2904.80000000000,2903
20266344,2898,150,135108.960000000,2905.80000000000,2903
20272016,2922,150,135146.773333333,2904.80000000000,2903
20277688,2903,150,135184.586666667,2902.80000000000,2903
20283360,2908,150,135222.400000000,2903.80000000000,2903
20289032,2893,150,135260.213333333,2904.80000000000,2903
